condition,beta,N,P,run_index,seed,tau,event,established,max_rho_std_early
b0.1575_N128,0.1575,128,19,96,20275296,133.0,1,1,0.1341638049912665
b0.1575_N128,0.1575,128,19,97,20275297,139.0,1,1,0.18995010520842334
b0.1575_N128,0.1575,128,19,98,20275298,190.5,1,1,0.2509726125833678
b0.1575_N128,0.1575,128,19,99,20275299,212.0,1,1,0.26741643287636985
b0.1575_N256,0.1575,256,38,0,20275300,476.5,1,1,0.33021722092739253
b0.1575_N256,0.1575,256,38,1,20275301,196.0,1,1,0.27049992613762747
b0.1575_N256,0.1575,256,38,2,20275302,187.0,1,1,0.20334979407326192
b0.1575_N256,0.1575,256,38,3,20275303,598.0,1,1,0.34341798326398393
b0.1575_N256,0.1575,256,38,4,20275304,253.0,1,1,0.27471634396220784
b0.1575_N256,0.1575,256,38,5,20275305,254.5,1,1,0.2607738604168771
b0.1575_N256,0.1575,256,38,6,20275306,180.5,1,1,0.22578731611646607
b0.1575_N256,0.1575,256,38,7,20275307,175.0,1,1,0.2496606853521971
b0.1575_N256,0.1575,256,38,8,20275308,127.5,1,1,0.2285739654540268
b0.1575_N256,0.1575,256,38,9,20275309,666.0,1,1,0.3149203468954071
b0.1575_N256,0.1575,256,38,10,20275310,200.5,1,1,0.26053545272123363
b0.1575_N256,0.1575,256,38,11,20275311,185.0,1,1,0.1925972820624237
b0.1575_N256,0.1575,256,38,12,20275312,164.0,1,1,0.2066607155642227
b0.1575_N256,0.1575,256,38,13,20275313,446.0,1,1,0.28303989614194897
b0.1575_N256,0.1575,256,38,14,20275314,293.0,1,1,0.27607327046541186
b0.1575_N256,0.1575,256,38,15,20275315,320.0,1,1,0.2345615315026715
b0.1575_N256,0.1575,256,38,16,20275316,194.5,1,1,0.2811102911563391
b0.1575_N256,0.1575,256,38,17,20275317,225.0,1,1,0.2372514726132456
b0.1575_N256,0.1575,256,38,18,20275318,228.5,1,1,0.22878459788643513
b0.1575_N256,0.1575,256,38,19,20275319,280.0,1,1,0.2640301991395735
b0.1575_N256,0.1575,256,38,20,20275320,143.5,1,1,0.17997779758841168
b0.1575_N256,0.1575,256,38,21,20275321,429.5,1,1,0.2728437355578086
b0.1575_N256,0.1575,256,38,22,20275322,374.0,1,1,0.2837178501531226
b0.1575_N256,0.1575,256,38,23,20275323,211.0,1,1,0.28704790453089957
b0.1575_N256,0.1575,256,38,24,20275324,143.0,1,1,0.23304023083381745
b0.1575_N256,0.1575,256,38,25,20275325,401.0,1,1,0.2723169782409667
b0.1575_N256,0.1575,256,38,26,20275326,245.5,1,1,0.24968842428644666
b0.1575_N256,0.1575,256,38,27,20275327,252.0,1,1,0.2983736814819648
b0.1575_N256,0.1575,256,38,28,20275328,278.0,1,1,0.27389309089761504
b0.1575_N256,0.1575,256,38,29,20275329,273.5,1,1,0.2353194717277944
b0.1575_N256,0.1575,256,38,30,20275330,295.0,1,1,0.3153370983707055
b0.1575_N256,0.1575,256,38,31,20275331,162.0,1,1,0.22443009387021307
b0.1575_N256,0.1575,256,38,32,20275332,240.0,1,1,0.23859900401059292
b0.1575_N256,0.1575,256,38,33,20275333,224.5,1,1,0.2638095007744647
b0.1575_N256,0.1575,256,38,34,20275334,378.5,1,1,0.2785792678004574
b0.1575_N256,0.1575,256,38,35,20275335,625.0,1,1,0.28483437753169816
b0.1575_N256,0.1575,256,38,36,20275336,172.0,1,1,0.2428771499018378
b0.1575_N256,0.1575,256,38,37,20275337,107.5,1,1,0.22725892579207677
b0.1575_N256,0.1575,256,38,38,20275338,328.5,1,1,0.27132511613412363
b0.1575_N256,0.1575,256,38,39,20275339,240.5,1,1,0.2922995941672923
b0.1575_N256,0.1575,256,38,40,20275340,269.0,1,1,0.27481556259510004
b0.1575_N256,0.1575,256,38,41,20275341,1853.5,1,1,0.3401499746369046
b0.1575_N256,0.1575,256,38,42,20275342,459.5,1,1,0.2786815319219268
b0.1575_N256,0.1575,256,38,43,20275343,242.5,1,1,0.25416086477107663
b0.1575_N256,0.1575,256,38,44,20275344,225.0,1,1,0.2495491087767029
b0.1575_N256,0.1575,256,38,45,20275345,213.0,1,1,0.24970178449881003
b0.1575_N256,0.1575,256,38,46,20275346,159.5,1,1,0.2068678101670224
b0.1575_N256,0.1575,256,38,47,20275347,383.5,1,1,0.2951989957057178
b0.1575_N256,0.1575,256,38,48,20275348,145.5,1,1,0.27616072957834403
b0.1575_N256,0.1575,256,38,49,20275349,254.0,1,1,0.2399052833797486
b0.1575_N256,0.1575,256,38,50,20275350,113.5,1,1,0.20807239343354383
b0.1575_N256,0.1575,256,38,51,20275351,168.0,1,1,0.22615911641278993
b0.1575_N256,0.1575,256,38,52,20275352,370.0,1,1,0.2682065304491225
b0.1575_N256,0.1575,256,38,53,20275353,126.0,1,1,0.1963089443884685
b0.1575_N256,0.1575,256,38,54,20275354,231.0,1,1,0.2826378221862714
b0.1575_N256,0.1575,256,38,55,20275355,165.0,1,1,0.19024016304841868
b0.1575_N256,0.1575,256,38,56,20275356,150.5,1,1,0.20257711586504948
b0.1575_N256,0.1575,256,38,57,20275357,277.5,1,1,0.270656438722776
b0.1575_N256,0.1575,256,38,58,20275358,124.0,1,1,0.21073885413952512
b0.1575_N256,0.1575,256,38,59,20275359,127.5,1,1,0.1828121788686638
b0.1575_N256,0.1575,256,38,60,20275360,126.5,1,1,0.18750406035219067
b0.1575_N256,0.1575,256,38,61,20275361,152.5,1,1,0.2660766904538834
b0.1575_N256,0.1575,256,38,62,20275362,141.0,1,1,0.21943855385176564
b0.1575_N256,0.1575,256,38,63,20275363,271.5,1,1,0.2670175907916032
b0.1575_N256,0.1575,256,38,64,20275364,177.0,1,1,0.2588356146268158
b0.1575_N256,0.1575,256,38,65,20275365,120.0,1,1,0.2350021527498748
b0.1575_N256,0.1575,256,38,66,20275366,150.5,1,1,0.20364957247619153
b0.1575_N256,0.1575,256,38,67,20275367,126.5,1,1,0.21670418795953472
b0.1575_N256,0.1575,256,38,68,20275368,70.0,1,0,0.05682571985370003
b0.1575_N256,0.1575,256,38,69,20275369,303.5,1,1,0.29657780750119667
b0.1575_N256,0.1575,256,38,70,20275370,457.0,1,1,0.27274537932828197
b0.1575_N256,0.1575,256,38,71,20275371,358.0,1,1,0.264271646760873
b0.1575_N256,0.1575,256,38,72,20275372,329.5,1,1,0.23598294730862823
b0.1575_N256,0.1575,256,38,73,20275373,132.5,1,1,0.18113360341503348
b0.1575_N256,0.1575,256,38,74,20275374,516.5,1,1,0.29086500646156505
b0.1575_N256,0.1575,256,38,75,20275375,167.5,1,1,0.22854578630403466
b0.1575_N256,0.1575,256,38,76,20275376,116.5,1,1,0.22975125624623907
b0.1575_N256,0.1575,256,38,77,20275377,170.5,1,1,0.17603337446997028
b0.1575_N256,0.1575,256,38,78,20275378,154.5,1,1,0.1454085516894162
b0.1575_N256,0.1575,256,38,79,20275379,369.0,1,1,0.2715025806074915
b0.1575_N256,0.1575,256,38,80,20275380,189.5,1,1,0.26890429302021573
b0.1575_N256,0.1575,256,38,81,20275381,223.5,1,1,0.2000986621115228
b0.1575_N256,0.1575,256,38,82,20275382,147.0,1,1,0.25683162517380453
b0.1575_N256,0.1575,256,38,83,20275383,472.0,1,1,0.27496226771860416
b0.1575_N256,0.1575,256,38,84,20275384,211.5,1,1,0.2536154653568923
b0.1575_N256,0.1575,256,38,85,20275385,409.0,1,1,0.2745491898668658
b0.1575_N256,0.1575,256,38,86,20275386,137.0,1,1,0.232323048409597
b0.1575_N256,0.1575,256,38,87,20275387,165.0,1,1,0.2219098961307332
b0.1575_N256,0.1575,256,38,88,20275388,106.0,1,1,0.1767809688451274
b0.1575_N256,0.1575,256,38,89,20275389,279.0,1,1,0.25709016552352204
b0.1575_N256,0.1575,256,38,90,20275390,249.5,1,1,0.29777826487095527
b0.1575_N256,0.1575,256,38,91,20275391,208.5,1,1,0.22515496846973354
b0.1575_N256,0.1575,256,38,92,20275392,363.5,1,1,0.25609168580839603
b0.1575_N256,0.1575,256,38,93,20275393,184.0,1,1,0.25472813420588036
b0.1575_N256,0.1575,256,38,94,20275394,432.5,1,1,0.27277957689926763
b0.1575_N256,0.1575,256,38,95,20275395,313.0,1,1,0.301509541828004
b0.1575_N256,0.1575,256,38,96,20275396,172.0,1,1,0.2154365566475114
b0.1575_N256,0.1575,256,38,97,20275397,668.5,1,1,0.2710663645158084
b0.1575_N256,0.1575,256,38,98,20275398,230.5,1,1,0.291151297741556
b0.1575_N256,0.1575,256,38,99,20275399,945.0,1,1,0.3014737456511893
b0.1600_N64,0.16,64,10,0,20275400,462.0,1,1,0.3085426134852075
b0.1600_N64,0.16,64,10,1,20275401,185.0,1,1,0.2260677356530801
b0.1600_N64,0.16,64,10,2,20275402,1178.5,1,1,0.29341108521454856
b0.1600_N64,0.16,64,10,3,20275403,219.5,1,1,0.28361399344375665
b0.1600_N64,0.16,64,10,4,20275404,531.5,1,1,0.3029831897540801
b0.1600_N64,0.16,64,10,5,20275405,378.5,1,1,0.28008425524847247
b0.1600_N64,0.16,64,10,6,20275406,169.5,1,1,0.21059050193092518
b0.1600_N64,0.16,64,10,7,20275407,219.5,1,1,0.2857017312865029
b0.1600_N64,0.16,64,10,8,20275408,173.0,1,1,0.1984758714542858
b0.1600_N64,0.16,64,10,9,20275409,300.0,1,1,0.2677057420333159
b0.1600_N64,0.16,64,10,10,20275410,346.0,1,1,0.31077353102488037
b0.1600_N64,0.16,64,10,11,20275411,292.0,1,1,0.2288453610087072
b0.1600_N64,0.16,64,10,12,20275412,192.0,1,1,0.23145413185941568
b0.1600_N64,0.16,64,10,13,20275413,892.0,1,1,0.2828457993129515
b0.1600_N64,0.16,64,10,14,20275414,637.5,1,1,0.3036205559985798
b0.1600_N64,0.16,64,10,15,20275415,244.5,1,1,0.21351956597113103
b0.1600_N64,0.16,64,10,16,20275416,82.0,1,1,0.19493408134487208
b0.1600_N64,0.16,64,10,17,20275417,270.0,1,1,0.2542645970178226
b0.1600_N64,0.16,64,10,18,20275418,376.0,1,1,0.2510868911336943
b0.1600_N64,0.16,64,10,19,20275419,387.0,1,1,0.25548950331867476
b0.1600_N64,0.16,64,10,20,20275420,520.5,1,1,0.26063406214785595
b0.1600_N64,0.16,64,10,21,20275421,172.5,1,1,0.2421365071351749
b0.1600_N64,0.16,64,10,22,20275422,158.5,1,1,0.21665380570150639
b0.1600_N64,0.16,64,10,23,20275423,319.0,1,1,0.3166075256502915
b0.1600_N64,0.16,64,10,24,20275424,121.5,1,1,0.13588657221659378
b0.1600_N64,0.16,64,10,25,20275425,334.0,1,1,0.24679742282658573
b0.1600_N64,0.16,64,10,26,20275426,222.0,1,1,0.27123403301357485
b0.1600_N64,0.16,64,10,27,20275427,456.0,1,1,0.2943097264551267
b0.1600_N64,0.16,64,10,28,20275428,276.5,1,1,0.2584652693979932
b0.1600_N64,0.16,64,10,29,20275429,208.0,1,1,0.22273023213477136
b0.1600_N64,0.16,64,10,30,20275430,558.0,1,1,0.2888502590425935
b0.1600_N64,0.16,64,10,31,20275431,559.5,1,1,0.25468888680752805
b0.1600_N64,0.16,64,10,32,20275432,369.5,1,1,0.2704769948123608
b0.1600_N64,0.16,64,10,33,20275433,131.0,1,1,0.21865833156618641
b0.1600_N64,0.16,64,10,34,20275434,410.5,1,1,0.29632760164288213
b0.1600_N64,0.16,64,10,35,20275435,493.5,1,1,0.2766947217917068
b0.1600_N64,0.16,64,10,36,20275436,407.5,1,1,0.2646486560103214
b0.1600_N64,0.16,64,10,37,20275437,189.0,1,1,0.22797699490354378
b0.1600_N64,0.16,64,10,38,20275438,433.5,1,1,0.2899625174189173
b0.1600_N64,0.16,64,10,39,20275439,419.0,1,1,0.26659587703870763
b0.1600_N64,0.16,64,10,40,20275440,560.5,1,1,0.24818722038808141
b0.1600_N64,0.16,64,10,41,20275441,178.5,1,1,0.21079953760176648
b0.1600_N64,0.16,64,10,42,20275442,152.5,1,1,0.1923170853900928
b0.1600_N64,0.16,64,10,43,20275443,500.0,1,1,0.2567718017495421
b0.1600_N64,0.16,64,10,44,20275444,287.0,1,1,0.271342686437331
b0.1600_N64,0.16,64,10,45,20275445,229.0,1,1,0.20256865119566533
b0.1600_N64,0.16,64,10,46,20275446,113.5,1,1,0.19694465892350235
b0.1600_N64,0.16,64,10,47,20275447,311.5,1,1,0.28831683556907395
b0.1600_N64,0.16,64,10,48,20275448,501.5,1,1,0.29687049610840965
b0.1600_N64,0.16,64,10,49,20275449,263.0,1,1,0.2337824513596827
b0.1600_N64,0.16,64,10,50,20275450,204.0,1,1,0.2073860772910399
b0.1600_N64,0.16,64,10,51,20275451,1289.0,1,1,0.26712922076717716
b0.1600_N64,0.16,64,10,52,20275452,484.5,1,1,0.2572588725121362
b0.1600_N64,0.16,64,10,53,20275453,149.0,1,1,0.22545197387430838
b0.1600_N64,0.16,64,10,54,20275454,359.5,1,1,0.2814696036795782
b0.1600_N64,0.16,64,10,55,20275455,271.5,1,1,0.2307085918635024
b0.1600_N64,0.16,64,10,56,20275456,480.0,1,1,0.26062278429733654
b0.1600_N64,0.16,64,10,57,20275457,336.0,1,1,0.26471083520795985
b0.1600_N64,0.16,64,10,58,20275458,291.0,1,1,0.23261806935209664
b0.1600_N64,0.16,64,10,59,20275459,271.0,1,1,0.24009406352204138
b0.1600_N64,0.16,64,10,60,20275460,178.0,1,1,0.23908581317396974
b0.1600_N64,0.16,64,10,61,20275461,90.0,1,1,0.17800724032603735
b0.1600_N64,0.16,64,10,62,20275462,243.0,1,1,0.2532683336796621
b0.1600_N64,0.16,64,10,63,20275463,347.0,1,1,0.24580054051438296
b0.1600_N64,0.16,64,10,64,20275464,150.0,1,1,0.2044564172007456
b0.1600_N64,0.16,64,10,65,20275465,365.0,1,1,0.29736566264474756
b0.1600_N64,0.16,64,10,66,20275466,663.5,1,1,0.28406626102367283
b0.1600_N64,0.16,64,10,67,20275467,132.0,1,1,0.21500960831143245
b0.1600_N64,0.16,64,10,68,20275468,426.0,1,1,0.2748764519283821
b0.1600_N64,0.16,64,10,69,20275469,185.0,1,1,0.2230129545902718
b0.1600_N64,0.16,64,10,70,20275470,856.0,1,1,0.315367762515708
b0.1600_N64,0.16,64,10,71,20275471,171.5,1,1,0.22802337972375775
b0.1600_N64,0.16,64,10,72,20275472,326.0,1,1,0.2369733931689262
b0.1600_N64,0.16,64,10,73,20275473,376.0,1,1,0.2703973699806003
b0.1600_N64,0.16,64,10,74,20275474,156.0,1,1,0.1651226173106366
b0.1600_N64,0.16,64,10,75,20275475,416.0,1,1,0.27431439771687616
b0.1600_N64,0.16,64,10,76,20275476,328.0,1,1,0.2757615356063706
b0.1600_N64,0.16,64,10,77,20275477,85.5,1,1,0.09299603136044853
b0.1600_N64,0.16,64,10,78,20275478,453.0,1,1,0.292291066586712
b0.1600_N64,0.16,64,10,79,20275479,172.5,1,1,0.21271875792607506
b0.1600_N64,0.16,64,10,80,20275480,234.5,1,1,0.2834878900726986
b0.1600_N64,0.16,64,10,81,20275481,215.5,1,1,0.2306950863478726
b0.1600_N64,0.16,64,10,82,20275482,152.5,1,1,0.22697505778603871
b0.1600_N64,0.16,64,10,83,20275483,151.5,1,1,0.21369389345377326
b0.1600_N64,0.16,64,10,84,20275484,321.5,1,1,0.25256214419638534
b0.1600_N64,0.16,64,10,85,20275485,310.5,1,1,0.29056024811268566
b0.1600_N64,0.16,64,10,86,20275486,134.5,1,1,0.19017915197597815
b0.1600_N64,0.16,64,10,87,20275487,264.5,1,1,0.2070939701755566
b0.1600_N64,0.16,64,10,88,20275488,160.5,1,1,0.1939050545739743
b0.1600_N64,0.16,64,10,89,20275489,313.5,1,1,0.2633092232557705
b0.1600_N64,0.16,64,10,90,20275490,503.5,1,1,0.2803269014004462
b0.1600_N64,0.16,64,10,91,20275491,399.0,1,1,0.2622592811728858
b0.1600_N64,0.16,64,10,92,20275492,368.0,1,1,0.2631806682850155
b0.1600_N64,0.16,64,10,93,20275493,172.5,1,1,0.22193644001156984
b0.1600_N64,0.16,64,10,94,20275494,212.5,1,1,0.26324139676913527
b0.1600_N64,0.16,64,10,95,20275495,392.0,1,1,0.270619894236952
b0.1600_N64,0.16,64,10,96,20275496,780.0,1,1,0.292605627689358
b0.1600_N64,0.16,64,10,97,20275497,467.0,1,1,0.2864464390985345
b0.1600_N64,0.16,64,10,98,20275498,850.0,1,1,0.30152250032322103
b0.1600_N64,0.16,64,10,99,20275499,252.0,1,1,0.27479479666613604
b0.1600_N128,0.16,128,19,0,20275500,333.5,1,1,0.26054802370716357
b0.1600_N128,0.16,128,19,1,20275501,147.5,1,1,0.25572633995443944
b0.1600_N128,0.16,128,19,2,20275502,194.5,1,1,0.23408428560487646
b0.1600_N128,0.16,128,19,3,20275503,299.0,1,1,0.2535097969578504
b0.1600_N128,0.16,128,19,4,20275504,161.5,1,1,0.2523681357579783
b0.1600_N128,0.16,128,19,5,20275505,126.5,1,1,0.1931163742803021
b0.1600_N128,0.16,128,19,6,20275506,137.0,1,1,0.23879860647960002
b0.1600_N128,0.16,128,19,7,20275507,179.0,1,1,0.19286882432704353
b0.1600_N128,0.16,128,19,8,20275508,222.5,1,1,0.263140736600947
b0.1600_N128,0.16,128,19,9,20275509,183.5,1,1,0.2322428646391497
b0.1600_N128,0.16,128,19,10,20275510,253.0,1,1,0.2502674204386203
b0.1600_N128,0.16,128,19,11,20275511,110.0,1,1,0.25286736524945364
b0.1600_N128,0.16,128,19,12,20275512,563.0,1,1,0.2981012966946134
b0.1600_N128,0.16,128,19,13,20275513,388.0,1,1,0.2911700373133675
b0.1600_N128,0.16,128,19,14,20275514,181.0,1,1,0.23277078118283376
b0.1600_N128,0.16,128,19,15,20275515,196.5,1,1,0.23877491122157699
b0.1600_N128,0.16,128,19,16,20275516,476.0,1,1,0.25221594937642167
b0.1600_N128,0.16,128,19,17,20275517,132.0,1,1,0.1713523871278737
b0.1600_N128,0.16,128,19,18,20275518,81.5,1,0,0.05597735430442482
b0.1600_N128,0.16,128,19,19,20275519,110.0,1,1,0.12172296754367536
b0.1600_N128,0.16,128,19,20,20275520,265.0,1,1,0.25703930469986463
b0.1600_N128,0.16,128,19,21,20275521,146.5,1,1,0.2051788148238232
b0.1600_N128,0.16,128,19,22,20275522,205.0,1,1,0.22743927066877692
b0.1600_N128,0.16,128,19,23,20275523,186.0,1,1,0.2507456424350716
b0.1600_N128,0.16,128,19,24,20275524,238.5,1,1,0.2890279877361744
b0.1600_N128,0.16,128,19,25,20275525,253.0,1,1,0.257043716189596
b0.1600_N128,0.16,128,19,26,20275526,159.0,1,1,0.19462420610881864
b0.1600_N128,0.16,128,19,27,20275527,209.5,1,1,0.269189051121994
b0.1600_N128,0.16,128,19,28,20275528,303.5,1,1,0.29021373455929855
b0.1600_N128,0.16,128,19,29,20275529,144.0,1,1,0.19406908812755888
b0.1600_N128,0.16,128,19,30,20275530,257.5,1,1,0.28883211422524635
b0.1600_N128,0.16,128,19,31,20275531,142.5,1,1,0.20078533748502136
b0.1600_N128,0.16,128,19,32,20275532,183.5,1,1,0.28290933711515254
b0.1600_N128,0.16,128,19,33,20275533,302.5,1,1,0.2410869795338296
b0.1600_N128,0.16,128,19,34,20275534,56.0,1,0,0.058782734874246345
b0.1600_N128,0.16,128,19,35,20275535,277.0,1,1,0.2421530540034195
b0.1600_N128,0.16,128,19,36,20275536,144.5,1,1,0.20192546007476572
b0.1600_N128,0.16,128,19,37,20275537,388.5,1,1,0.2522678875468811
b0.1600_N128,0.16,128,19,38,20275538,115.0,1,1,0.1004157078154371
b0.1600_N128,0.16,128,19,39,20275539,215.0,1,1,0.21122330482892787
b0.1600_N128,0.16,128,19,40,20275540,146.0,1,1,0.15722156495087283
b0.1600_N128,0.16,128,19,41,20275541,110.5,1,1,0.14389218737685877
b0.1600_N128,0.16,128,19,42,20275542,176.5,1,1,0.19259078211589084
b0.1600_N128,0.16,128,19,43,20275543,177.5,1,1,0.24623110193074552
b0.1600_N128,0.16,128,19,44,20275544,119.0,1,1,0.18561030200215567
b0.1600_N128,0.16,128,19,45,20275545,49.0,1,1,0.34440325167573516
b0.1600_N128,0.16,128,19,46,20275546,171.0,1,1,0.22260394170442718
b0.1600_N128,0.16,128,19,47,20275547,86.5,1,1,0.2042198187593388
b0.1600_N128,0.16,128,19,48,20275548,233.0,1,1,0.2647887623890748
b0.1600_N128,0.16,128,19,49,20275549,539.5,1,1,0.28559221217016223
b0.1600_N128,0.16,128,19,50,20275550,120.5,1,1,0.17043523468447438
b0.1600_N128,0.16,128,19,51,20275551,117.0,1,1,0.15652925257552566
b0.1600_N128,0.16,128,19,52,20275552,155.0,1,1,0.19331388906786307
b0.1600_N128,0.16,128,19,53,20275553,319.0,1,1,0.2779928413889195
b0.1600_N128,0.16,128,19,54,20275554,169.0,1,1,0.21599483497227057
b0.1600_N128,0.16,128,19,55,20275555,602.5,1,1,0.2877608264304733
b0.1600_N128,0.16,128,19,56,20275556,397.5,1,1,0.26415785439145817
b0.1600_N128,0.16,128,19,57,20275557,184.5,1,1,0.21298669501591594
b0.1600_N128,0.16,128,19,58,20275558,134.5,1,1,0.26002235159932074
b0.1600_N128,0.16,128,19,59,20275559,297.5,1,1,0.2516682800389102
b0.1600_N128,0.16,128,19,60,20275560,246.5,1,1,0.2692066019238865
b0.1600_N128,0.16,128,19,61,20275561,397.5,1,1,0.2727047972617459
b0.1600_N128,0.16,128,19,62,20275562,239.0,1,1,0.20428986600140497
b0.1600_N128,0.16,128,19,63,20275563,133.0,1,1,0.23311191887216884
b0.1600_N128,0.16,128,19,64,20275564,342.5,1,1,0.2697782219464364
b0.1600_N128,0.16,128,19,65,20275565,285.0,1,1,0.22958803272082046
b0.1600_N128,0.16,128,19,66,20275566,358.5,1,1,0.27491910177647866
b0.1600_N128,0.16,128,19,67,20275567,266.0,1,1,0.24606084856746588
b0.1600_N128,0.16,128,19,68,20275568,137.5,1,1,0.15896355739966717
b0.1600_N128,0.16,128,19,69,20275569,148.5,1,1,0.20063765454881743
b0.1600_N128,0.16,128,19,70,20275570,260.5,1,1,0.27315465392782373
b0.1600_N128,0.16,128,19,71,20275571,273.5,1,1,0.2624314159965016
b0.1600_N128,0.16,128,19,72,20275572,548.5,1,1,0.26509189703549385
b0.1600_N128,0.16,128,19,73,20275573,120.5,1,1,0.20084505963749275
b0.1600_N128,0.16,128,19,74,20275574,194.0,1,1,0.2047450560177969
b0.1600_N128,0.16,128,19,75,20275575,898.5,1,1,0.2720455735905461
b0.1600_N128,0.16,128,19,76,20275576,361.5,1,1,0.2860394545419234
b0.1600_N128,0.16,128,19,77,20275577,169.0,1,1,0.2645349029165982
b0.1600_N128,0.16,128,19,78,20275578,258.0,1,1,0.26553580156329654
b0.1600_N128,0.16,128,19,79,20275579,245.0,1,1,0.2967442860578797
b0.1600_N128,0.16,128,19,80,20275580,119.5,1,1,0.10868271119435036
b0.1600_N128,0.16,128,19,81,20275581,146.5,1,1,0.17134605257992208
b0.1600_N128,0.16,128,19,82,20275582,174.0,1,1,0.23669421262170995
b0.1600_N128,0.16,128,19,83,20275583,256.5,1,1,0.25784957923854657
b0.1600_N128,0.16,128,19,84,20275584,149.5,1,1,0.2855087179917282
b0.1600_N128,0.16,128,19,85,20275585,262.0,1,1,0.26026125433470937
b0.1600_N128,0.16,128,19,86,20275586,233.5,1,1,0.2319250622685051
b0.1600_N128,0.16,128,19,87,20275587,359.0,1,1,0.26660828735951864
b0.1600_N128,0.16,128,19,88,20275588,218.0,1,1,0.2515758930889015
b0.1600_N128,0.16,128,19,89,20275589,258.0,1,1,0.30030489772349184
b0.1600_N128,0.16,128,19,90,20275590,1066.0,1,1,0.2694024376334085
b0.1600_N128,0.16,128,19,91,20275591,299.5,1,1,0.2887973789465228
b0.1600_N128,0.16,128,19,92,20275592,194.5,1,1,0.25388865016888656
b0.1600_N128,0.16,128,19,93,20275593,417.0,1,1,0.3190369666888544
b0.1600_N128,0.16,128,19,94,20275594,190.5,1,1,0.20930096153696492
b0.1600_N128,0.16,128,19,95,20275595,204.0,1,1,0.23670743033625602
b0.1600_N128,0.16,128,19,96,20275596,149.5,1,1,0.25252864740133274
b0.1600_N128,0.16,128,19,97,20275597,139.0,1,1,0.20735252694772535
b0.1600_N128,0.16,128,19,98,20275598,272.0,1,1,0.2835383624805379
b0.1600_N128,0.16,128,19,99,20275599,231.5,1,1,0.23311236255021894
b0.1600_N256,0.16,256,38,0,20275600,184.5,1,1,0.26572986642275753
b0.1600_N256,0.16,256,38,1,20275601,157.0,1,1,0.2441746527621613
b0.1600_N256,0.16,256,38,2,20275602,370.0,1,1,0.28463763614730375
b0.1600_N256,0.16,256,38,3,20275603,268.5,1,1,0.27015011506706615
b0.1600_N256,0.16,256,38,4,20275604,208.0,1,1,0.21482364622975011
b0.1600_N256,0.16,256,38,5,20275605,176.5,1,1,0.27701042811334037
b0.1600_N256,0.16,256,38,6,20275606,174.0,1,1,0.26261871082666255
b0.1600_N256,0.16,256,38,7,20275607,220.0,1,1,0.2602159635226775
b0.1600_N256,0.16,256,38,8,20275608,446.0,1,1,0.29034237246760264
b0.1600_N256,0.16,256,38,9,20275609,309.0,1,1,0.2665398199643017
b0.1600_N256,0.16,256,38,10,20275610,152.0,1,1,0.22684703102884
b0.1600_N256,0.16,256,38,11,20275611,362.5,1,1,0.27380564345012076
b0.1600_N256,0.16,256,38,12,20275612,130.5,1,1,0.22357518469080634
b0.1600_N256,0.16,256,38,13,20275613,222.5,1,1,0.20267671285775463
b0.1600_N256,0.16,256,38,14,20275614,110.0,1,1,0.18559702512399104
b0.1600_N256,0.16,256,38,15,20275615,195.5,1,1,0.2247790723793709
